comment,sentiment
ایشون واقعا دکتر باصبر و حوصله ای هستند و از روی عشق کمکتون میکنن که چشماتون خوب بشه,satisfied
از ویزیت ایشان راضی بودم .,satisfied
آقای عزتی از قایمشهر دارای کیست در ستون فقرات بودند که با تشخیص جنابعالی معالجه شدند,satisfied
باقی ماندن نخ سرکلاژ از سه سال قبل که هیچ دکتری تشخیص نداد و ایشون درمان کرد ازشون راضیم,satisfied
تشخیص صحیح و درمان درست,satisfied
آقای دکتر مرتضی محمدپور پزشک فوق العاده ای است,satisfied
ازهمه نظرعالی,satisfied
ایشون بسیار دکتر متعهد و انسان بسیار بزرگ و شاید به جرات میشه گفت فرشته ای بر روی زمین هستند من عمر دوباره خود رو مدیون ایشون هستم,satisfied
اندومتریوز عمل کردم دکتر بسیار خوب و دقیقی هستن بعد از عمل اصلا مشکلی نداشتم ممنون از خانم دکتر کیان,satisfied
اضافه وزن داشم با رژیم خوبه اقای دکتر کم کردم,satisfied
3 تا مهره کمر عمل کردم خیلی راضی هستم,satisfied
باسلام یه تومور بدخیم روی کلیه مادر من ایجاد شده_بود که تموم دکترا گفتن باید کلیه تخلیه بشه . ولی دکتر ایزدپناهی فقط تومور را خارج کرد ، بسیار کارشون عالیه و بسیار خوش برخورد هستن,satisfied
ایشون خیلی خوش اخلاق و با احترام با بیمار رفتار میکنن ، و برای هر بیمار زمان لازم رو میزارن ، ارتباط خیلی خوبی با بیمار میگیرن ، داروهایی که برای هر بیمار تجویز میکنن رو در دفترشون ثبت میکنن که این نشان از دقتشون هست ، و از نظر پزشکی هم خیلی هوشمندانه کار میکنن و چیزی از دکترهای مطرح کم ندارند .,satisfied
بارداری زیر نطرش بودم کارشون خیلی خوب بود,satisfied
با خارش چشم مواجه شده_بودم,satisfied
ایشون دکتر کاربلد,satisfied
با سلام من مشکلم عفونت بود و برا بارداری رفته_بودم خیلی خوب بود,satisfied
آی یوآ کردم ولی باردار نشدم . هفت سال نازایی دارم,satisfied
بااحترام ، پدرم دربیمارستان شهدا جراحی معده داشته_اند,satisfied
اشتهای زیاد داشتم و به کمک طب سوزنی این مشکل برطرف شد,satisfied
آسم داشتم تا لحظه ای که مراجعه میکردم با داروهایی که دکتر تجویز میکرد اوضاع ریه هام عالی بود,satisfied
افسردگی شدید داشتم که با داروهای دکتر ناظمی خیلی بهتر شدم,satisfied
ایشان پزشک با اخلاق و باسوادی هستن,satisfied
اهن خونم بالا بود خیلی پایین اومده الان,satisfied
بچم زردی داشت خیلی خوب بودن و بعد همتا 4 سالگی زیر نظر ایشان بودند,satisfied
ایشان پیگیر هستند .,satisfied
ایشون دکتر فوق العاده ی هستن,satisfied
برای اقدامات پیش از بارداری رفتم پیششون الان هم باردارم ، خیلی دکتر مهربونیه به حرف مریضاش خیلی خوب توجه میکنه,satisfied
حرفه ای بودن در امر زایمان,satisfied
بایکبار مراجه مشکل معدم حل شد,satisfied
با سلام . بنده عمل تعویض مفصل لگن داشتم . وتا الان راضی هستم .,satisfied
ایشون عمل جراحی قلب برای من انجام دادن و کارشون هم عالیه,satisfied
متعهد و متخصص,satisfied
ام اس ، مشاوره عالی,satisfied
برای جوش عالی ولی برای میلیا و لکه هام گفتند ممکنه برگردن,satisfied
از کارشون هرچی بگم کم گفتم ، واقعا عالی هستن,satisfied
بابت لکه های پوست بود که با محلول رفع شد,satisfied
آریتمی قلبی 5 سال گذشته داشتم عالی بود ولی دوباره اذیت شدم و خدمت ایشون میرم,satisfied
حرفه ای و خیلی خوب,satisfied
استاد من در دانشگاه بودند .,satisfied
90 درصد عالی,satisfied
از نوزادی دو نوزاد مشکل قلبی دار خود را خدمت دکتر اوردم که پسرم کاملا درمان شدو دخترم تعریبا,satisfied
ایشون دکتر بسیار عالی هستند من چند سال پیش توسط اقای دکتر هردو زانو رو عمل کردم نتیجه خوبی گرفتم ان شاالله که خدا بهشون خیر و طول عمربده,satisfied
افسردگی بعد زایمان داستم خوب شدم کامل خیلی راضیم ازشون,satisfied
آی وی اف کردم وعالی بوده,satisfied
ایشون بسیار عالی هستند و باید با اعتماد کامل مراحل بهبودی را بنا ب دستورشون گذراند تا انشالا کامل بهبود پیدا کنید,satisfied
پزشکی با شخصیت با سواد عالی است,satisfied
از کودکی تحت مداوای ایشان هستن,satisfied
استادی بزرگ با خصوصیات روحی بسیار والا و تشخیصی عالی در زمینه پزشکی,satisfied
باسلام وارادت مامانم مشکل دیابت دارندباداروهای جدیدقندمامان بهترکنترل شده,satisfied
انسان بسیار باسواد وارسته وباحوصله ایی میباشند,satisfied
اکثرا راضی بودن از ایشون,satisfied
با مراجعه به ایشان در خصوص مشکلی که برای نوزادم پیش آمده_بود . ایشان وضعیت نوزادم را بررسی کردند و برای تشخیص بهتر آزمایش تجویز کردند که در نهایت مختصری زردی تشخیص داده_شد و برای درمان شیر مادر را تجویز نمودند که اثر گذار بود .,satisfied
استرس شدید . با دارو و مشاوره حل شد,satisfied
با سردرد شدید مراجعه کردم که با تجویز دکتر و با مصرف دارو ب مدت دو هفته بهبود پیدا کردم,satisfied
ایشون دکتربسیارعالی هستن ، من پسرم 5سالشه مشکل کلیه داشت عملشون کردن خیلی خوب شده,satisfied
باسلام . دکتری خوب و قبل از هر گونه نظریه معاینه دقیق انجام میده .,satisfied
ایشون برای حل مشکلم خیلی کمک کردند,satisfied
برای جوش صورت واقعا فوق العاده بود,satisfied
اری . . . پسرم مشکل داشت کمک بسیاری بش کرده,satisfied
برای پانیکم عالییییی بوود,satisfied
برای بار اول خوب بود,satisfied
اسیب مینیسک درمان رضایت بخش و عالی با لیزر,satisfied
از نوع ویزیت رضایت داشتم,satisfied
انحراف بینی داشتم و زیبایی ام انجام دادم و واقعا عالی بود و هست بعد 7سال,satisfied
با یه معاینه همه چیزو فهمید واقعا پنجه طلاست,satisfied
باسلام سپاس از برنامه نوبت و از اینکه پزشکان عالی مثل دکتر بهرامی را به ما معرفی میکنن من چند بار به ایشان مراجعه کردم که بسیار خوب بودند .,satisfied
